/*electron temperature ev , forward rate constant m^3/(s*mol)*/
{0.0    ,        0.0000   },
{39.484	,        3.8120E9 },
{39.665	,        3.8145E9 },
{39.847	,        3.8169E9 },
{40.029	,        3.8193E9 },
{40.210	,        3.8217E9 },
{40.391	,        3.8240E9 },
{40.571	,        3.8264E9 },
{40.752	,        3.8287E9 },
{40.932	,        3.8309E9 },
{41.112	,        3.8332E9 },
{41.292	,        3.8354E9 },
{41.472	,        3.8375E9 },
{41.652	,        3.8397E9 },
{41.831	,        3.8418E9 },
{42.010	,        3.8439E9 },
{42.189	,        3.8460E9 },
{42.368	,        3.8480E9 },
{42.546	,        3.8500E9 },
{42.724	,        3.8520E9 },
{42.902	,        3.8540E9 },
{43.080	,        3.8559E9 },
{43.258	,        3.8578E9 },
{43.436	,        3.8597E9 },
{43.613	,        3.8616E9 },
{43.790	,        3.8634E9 },
{43.967	,        3.8652E9 },
{44.144	,        3.8670E9 },
{44.321	,        3.8688E9 },
{44.497	,        3.8705E9 },
{44.673	,        3.8722E9 }
